CustomerID,Risk_Score,Risk_Category
5336-UFNZP,51.61,Medium (31-60%)
3748-FVMZZ,51.61,Medium (31-60%)
5482-VXSXJ,51.59,Medium (31-60%)
3404-JNXAX,51.57,Medium (31-60%)
3714-JTVOV,51.56,Medium (31-60%)
9112-WSNPU,51.56,Medium (31-60%)
3771-PZOBW,51.51,Medium (31-60%)
1493-AMTIE,51.48,Medium (31-60%)
2955-PSXOE,51.48,Medium (31-60%)
9389-ACWBI,51.44,Medium (31-60%)
6599-RCLCJ,51.37,Medium (31-60%)
1024-KPRBB,51.35,Medium (31-60%)
7055-HNEOJ,51.34,Medium (31-60%)
8782-LKFPK,51.26,Medium (31-60%)
0156-FVPTA,51.25,Medium (31-60%)
0620-DLSLK,51.2,Medium (31-60%)
2495-KZNFB,51.13,Medium (31-60%)
3196-NVXLZ,51.09,Medium (31-60%)
9093-FPDLG,51.09,Medium (31-60%)
3656-TKRVZ,51.06,Medium (31-60%)
5999-LCXAO,51.05,Medium (31-60%)
7853-OETYL,50.99,Medium (31-60%)
7136-RVDTZ,50.99,Medium (31-60%)
9108-EJFJP,50.98,Medium (31-60%)
8262-COGGB,50.97,Medium (31-60%)
5996-DAOQL,50.97,Medium (31-60%)
3428-MMGUB,50.96,Medium (31-60%)
3211-AAPKX,50.95,Medium (31-60%)
2347-WKKAE,50.94,Medium (31-60%)
0899-LIIBW,50.94,Medium (31-60%)
7567-ECMCM,50.92,Medium (31-60%)
0112-QAWRZ,50.92,Medium (31-60%)
6537-QLGEX,50.88,Medium (31-60%)
8563-OYMQY,50.86,Medium (31-60%)
4248-HCETZ,50.85,Medium (31-60%)
8267-KFGYD,50.8,Medium (31-60%)
9281-PKKZE,50.78,Medium (31-60%)
3348-CFRNX,50.74,Medium (31-60%)
6815-ABQFQ,50.73,Medium (31-60%)
1112-CUNAO,50.68,Medium (31-60%)
0599-XNYDO,50.67,Medium (31-60%)
8919-FYFQZ,50.67,Medium (31-60%)
4828-FAZPK,50.61,Medium (31-60%)
3763-GCZHZ,50.58,Medium (31-60%)
9445-SZLCH,50.56,Medium (31-60%)
2501-XWWTZ,50.51,Medium (31-60%)
5766-ZJYBB,50.51,Medium (31-60%)
4554-YGZIH,50.51,Medium (31-60%)
8654-DHAOW,50.5,Medium (31-60%)
9167-APMXZ,50.49,Medium (31-60%)
9274-UARKJ,50.45,Medium (31-60%)
5671-UUNXD,50.44,Medium (31-60%)
9048-JVYVF,50.39,Medium (31-60%)
7562-UXTPG,50.39,Medium (31-60%)
2309-OSFEU,50.38,Medium (31-60%)
1862-SKORY,50.38,Medium (31-60%)
7279-BUYWN,50.35,Medium (31-60%)
2141-RRYGO,50.34,Medium (31-60%)
3886-CERTZ,50.31,Medium (31-60%)
8496-EJAUI,50.28,Medium (31-60%)
2239-JALAW,50.25,Medium (31-60%)
3424-NMNBO,50.23,Medium (31-60%)
3351-NGXYI,50.23,Medium (31-60%)
3946-JEWRQ,50.2,Medium (31-60%)
6583-SZVGP,50.2,Medium (31-60%)
4902-OHLSK,50.13,Medium (31-60%)
6284-KMNUF,50.06,Medium (31-60%)
0471-LVHGK,50.05,Medium (31-60%)
2692-PFYTJ,50.02,Medium (31-60%)
6557-BZXLQ,50.01,Medium (31-60%)
8631-WUXGY,49.95,Medium (31-60%)
9578-VRMNM,49.95,Medium (31-60%)
3500-RMZLT,49.94,Medium (31-60%)
7296-PIXQY,49.89,Medium (31-60%)
6704-UTUKK,49.85,Medium (31-60%)
3859-CVCET,49.82,Medium (31-60%)
3791-LGQCY,49.81,Medium (31-60%)
3104-OWCGK,49.8,Medium (31-60%)
7549-MYGPK,49.8,Medium (31-60%)
7722-CVFXN,49.77,Medium (31-60%)
1355-KUSBG,49.74,Medium (31-60%)
2293-IJWPS,49.73,Medium (31-60%)
5453-AXEPF,49.68,Medium (31-60%)
7580-UGXNC,49.68,Medium (31-60%)
2237-ZFSMY,49.67,Medium (31-60%)
5977-CKHON,49.67,Medium (31-60%)
2474-BRUCM,49.64,Medium (31-60%)
2203-GHNWN,49.61,Medium (31-60%)
8640-SDGKB,49.59,Medium (31-60%)
6559-PDZLR,49.57,Medium (31-60%)
3584-WKTTW,49.56,Medium (31-60%)
0963-ZBDRN,49.52,Medium (31-60%)
5813-UECBU,49.5,Medium (31-60%)
2408-TZMJL,49.5,Medium (31-60%)
1391-UBDAR,49.5,Medium (31-60%)
0570-BFQHT,49.43,Medium (31-60%)
2697-NQBPF,49.4,Medium (31-60%)
4250-ZBWLV,49.39,Medium (31-60%)
6542-LWGXJ,49.36,Medium (31-60%)
3167-SNQPL,49.33,Medium (31-60%)
7129-AZJDE,49.32,Medium (31-60%)
2792-LSHWX,49.29,Medium (31-60%)
3194-ORPIK,49.29,Medium (31-60%)
0327-WFZSY,49.28,Medium (31-60%)
8990-ZXLSU,49.25,Medium (31-60%)
7245-JMTTQ,49.22,Medium (31-60%)
7240-FQLHE,49.22,Medium (31-60%)
4791-QRGMF,49.19,Medium (31-60%)
6874-SGLHU,49.16,Medium (31-60%)
2806-MLNTI,49.15,Medium (31-60%)
4716-HHKQH,49.11,Medium (31-60%)
6946-LMSQS,49.11,Medium (31-60%)
3757-NJYBX,49.1,Medium (31-60%)
0111-KLBQG,49.1,Medium (31-60%)
2623-DRYAM,49.1,Medium (31-60%)
4360-PNRQB,49.07,Medium (31-60%)
8647-SDTWQ,49.06,Medium (31-60%)
7501-VTYLJ,49.04,Medium (31-60%)
0315-LVCRK,49.04,Medium (31-60%)
1670-SVOWZ,49.03,Medium (31-60%)
8468-EHYJA,49.02,Medium (31-60%)
3943-KDREE,49.01,Medium (31-60%)
6728-VOIFY,49.0,Medium (31-60%)
2504-DSHIH,48.99,Medium (31-60%)
6038-GCYEC,48.97,Medium (31-60%)
9408-HRXRK,48.95,Medium (31-60%)
1091-SOZGA,48.94,Medium (31-60%)
7315-WYOAW,48.9,Medium (31-60%)
5697-GOMBF,48.89,Medium (31-60%)
7504-UWHNB,48.89,Medium (31-60%)
8267-ZNYVZ,48.88,Medium (31-60%)
1930-WNXSB,48.88,Medium (31-60%)
2432-TFSMK,48.88,Medium (31-60%)
6986-IJDHX,48.87,Medium (31-60%)
0178-SZBHO,48.86,Medium (31-60%)
3768-NLUBH,48.83,Medium (31-60%)
0260-ZDLGK,48.83,Medium (31-60%)
6075-SLNIL,48.82,Medium (31-60%)
3870-MQAMG,48.78,Medium (31-60%)
8387-MOJJT,48.78,Medium (31-60%)
3995-WFCSM,48.77,Medium (31-60%)
8685-WHQPW,48.77,Medium (31-60%)
6345-ULYRW,48.73,Medium (31-60%)
5057-LCOUI,48.72,Medium (31-60%)
1302-UHBDD,48.7,Medium (31-60%)
9800-ONTFE,48.69,Medium (31-60%)
5136-KCKGI,48.68,Medium (31-60%)
7277-OZCGZ,48.68,Medium (31-60%)
3703-KBKZP,48.67,Medium (31-60%)
7627-JKIAZ,48.62,Medium (31-60%)
2606-RMDHZ,48.61,Medium (31-60%)
8945-MUQUF,48.58,Medium (31-60%)
7529-ZDFXI,48.57,Medium (31-60%)
9420-LOJKX,48.57,Medium (31-60%)
3838-OZURD,48.55,Medium (31-60%)
2373-NTKOD,48.53,Medium (31-60%)
1785-BPHTP,48.47,Medium (31-60%)
5712-AHQNN,48.45,Medium (31-60%)
1448-CYWKC,48.41,Medium (31-60%)
5461-QKNTN,48.4,Medium (31-60%)
4760-THGOT,48.4,Medium (31-60%)
6097-EQISJ,48.35,Medium (31-60%)
1423-BMPBQ,48.32,Medium (31-60%)
1142-WACZW,48.32,Medium (31-60%)
0959-WHOKV,48.31,Medium (31-60%)
4612-THJBS,48.29,Medium (31-60%)
6331-LWDTQ,48.23,Medium (31-60%)
9101-BWFSS,48.22,Medium (31-60%)
4323-SADQS,48.22,Medium (31-60%)
7629-WIXZF,48.21,Medium (31-60%)
1750-CSKKM,48.2,Medium (31-60%)
6313-GIDIT,48.19,Medium (31-60%)
4818-DRBQT,48.14,Medium (31-60%)
5016-IBERQ,48.13,Medium (31-60%)
6770-XUAGN,48.11,Medium (31-60%)
0807-ZABDG,48.07,Medium (31-60%)
6862-CQUMB,48.06,Medium (31-60%)
0520-FDVVT,48.04,Medium (31-60%)
5649-TJHOV,47.99,Medium (31-60%)
6270-OMFIW,47.99,Medium (31-60%)
5129-JLPIS,47.99,Medium (31-60%)
4220-TINQT,47.98,Medium (31-60%)
0481-SUMCB,47.98,Medium (31-60%)
1919-RTPQD,47.98,Medium (31-60%)
3415-TAILE,47.97,Medium (31-60%)
4522-AKYLR,47.96,Medium (31-60%)
3644-QXEHN,47.96,Medium (31-60%)
3737-XBQDD,47.96,Medium (31-60%)
7599-FKVXZ,47.94,Medium (31-60%)
7892-QVYKW,47.92,Medium (31-60%)
6538-POCHL,47.83,Medium (31-60%)
2219-MVUSO,47.83,Medium (31-60%)
6050-IJRHS,47.8,Medium (31-60%)
8961-QDZZJ,47.78,Medium (31-60%)
1575-KRZZE,47.76,Medium (31-60%)
8800-ZKRFW,47.76,Medium (31-60%)
6233-HXJMX,47.76,Medium (31-60%)
5153-RTHKF,47.75,Medium (31-60%)
2538-OIMXF,47.75,Medium (31-60%)
4883-QICIH,47.74,Medium (31-60%)
3014-WJKSM,47.73,Medium (31-60%)
8809-RIHDD,47.71,Medium (31-60%)
3521-SYVOR,47.67,Medium (31-60%)
3807-XHCJH,47.64,Medium (31-60%)
3370-GQEAL,47.63,Medium (31-60%)
5143-WMWOG,47.62,Medium (31-60%)
0867-MKZVY,47.57,Medium (31-60%)
2460-NGXBJ,47.55,Medium (31-60%)
4390-KYULV,47.51,Medium (31-60%)
2811-POVEX,47.47,Medium (31-60%)
5934-TSSAU,47.43,Medium (31-60%)
9233-PSYHO,47.4,Medium (31-60%)
1582-RAFML,47.4,Medium (31-60%)
6804-GDMOI,47.38,Medium (31-60%)
8224-DWCKX,47.38,Medium (31-60%)
8490-BXHEO,47.38,Medium (31-60%)
9526-JAWYF,47.35,Medium (31-60%)
6173-ITPWD,47.34,Medium (31-60%)
4080-OGPJL,47.34,Medium (31-60%)
9332-GYWLO,47.33,Medium (31-60%)
6844-DZKRF,47.32,Medium (31-60%)
5445-GLVOT,47.32,Medium (31-60%)
5510-BOIUJ,47.31,Medium (31-60%)
3540-RZJYU,47.28,Medium (31-60%)
4583-PARNH,47.27,Medium (31-60%)
6128-AQBMT,47.24,Medium (31-60%)
7159-NOKYQ,47.19,Medium (31-60%)
8679-JOEVF,47.15,Medium (31-60%)
4097-YODCF,47.13,Medium (31-60%)
7547-EKNFS,47.13,Medium (31-60%)
0380-NEAVX,47.1,Medium (31-60%)
7617-EYGLW,47.09,Medium (31-60%)
1809-DMJHQ,47.09,Medium (31-60%)
7048-GXDAY,47.09,Medium (31-60%)
2000-MPKCA,47.08,Medium (31-60%)
1596-BBVTG,47.06,Medium (31-60%)
8896-BQTTI,47.06,Medium (31-60%)
8914-RBTSB,47.04,Medium (31-60%)
0761-AETCS,47.03,Medium (31-60%)
3308-MHOOC,46.99,Medium (31-60%)
6030-REHUX,46.98,Medium (31-60%)
9512-UIBFX,46.98,Medium (31-60%)
2931-FSOHN,46.96,Medium (31-60%)
8190-ZTQFB,46.94,Medium (31-60%)
2692-BUCFV,46.93,Medium (31-60%)
1349-WXNGG,46.92,Medium (31-60%)
1894-IGFSG,46.87,Medium (31-60%)
2359-KLTEK,46.87,Medium (31-60%)
0064-YIJGF,46.86,Medium (31-60%)
3088-LHEFH,46.86,Medium (31-60%)
0141-YEAYS,46.82,Medium (31-60%)
5175-WLYXL,46.82,Medium (31-60%)
9470-XCCEM,46.82,Medium (31-60%)
3174-RKMOW,46.79,Medium (31-60%)
1842-EZJMK,46.78,Medium (31-60%)
0504-HHAPI,46.77,Medium (31-60%)
3679-XASPY,46.76,Medium (31-60%)
2911-WDXMV,46.75,Medium (31-60%)
4657-FWVFY,46.69,Medium (31-60%)
1212-GLHMD,46.69,Medium (31-60%)
1777-JYQPJ,46.68,Medium (31-60%)
6807-SIWJI,46.65,Medium (31-60%)
0212-ISBBF,46.64,Medium (31-60%)
6888-SBYAI,46.63,Medium (31-60%)
6641-XRPSU,46.59,Medium (31-60%)
2974-GGUXS,46.58,Medium (31-60%)
5180-UCIIQ,46.56,Medium (31-60%)
2869-ADAWR,46.55,Medium (31-60%)
1481-ZUWZA,46.52,Medium (31-60%)
2834-SPCJV,46.51,Medium (31-60%)
0643-OKLRP,46.5,Medium (31-60%)
6817-WTYHE,46.49,Medium (31-60%)
9822-WMWVG,46.46,Medium (31-60%)
0921-OHLVP,46.45,Medium (31-60%)
9129-UXERG,46.44,Medium (31-60%)
9821-BESNZ,46.44,Medium (31-60%)
7794-JASDG,46.38,Medium (31-60%)
9381-NDKME,46.37,Medium (31-60%)
3130-ICDUP,46.36,Medium (31-60%)
8679-LZBMD,46.32,Medium (31-60%)
9835-ZIITK,46.3,Medium (31-60%)
6645-MXQJT,46.29,Medium (31-60%)
0268-QKIWO,46.29,Medium (31-60%)
4566-GOLUK,46.28,Medium (31-60%)
3688-FTHLT,46.27,Medium (31-60%)
8199-ZLLSA,46.22,Medium (31-60%)
7579-OOPEC,46.22,Medium (31-60%)
1208-NBVFH,46.19,Medium (31-60%)
3426-NIYYL,46.19,Medium (31-60%)
7481-ATQQS,46.17,Medium (31-60%)
1213-NGCUN,46.14,Medium (31-60%)
8149-AIQCG,46.12,Medium (31-60%)
2573-GYRUU,46.11,Medium (31-60%)
0786-VSSUD,46.11,Medium (31-60%)
1236-WFCDV,46.03,Medium (31-60%)
2985-JUUBZ,46.03,Medium (31-60%)
2739-CACDQ,45.99,Medium (31-60%)
7957-RYHQD,45.99,Medium (31-60%)
7901-HXJVA,45.86,Medium (31-60%)
2587-EKXTS,45.85,Medium (31-60%)
8096-LOIST,45.84,Medium (31-60%)
3683-QKIUE,45.83,Medium (31-60%)
3580-REOAC,45.83,Medium (31-60%)
2360-RDGRO,45.81,Medium (31-60%)
8519-QJGJD,45.8,Medium (31-60%)
5351-QESIO,45.8,Medium (31-60%)
5198-EFNBM,45.75,Medium (31-60%)
3092-IGHWF,45.74,Medium (31-60%)
3955-JBZZM,45.74,Medium (31-60%)
1518-VOWAV,45.69,Medium (31-60%)
6599-GZWCM,45.63,Medium (31-60%)
1113-IUJYX,45.63,Medium (31-60%)
9495-SKLKD,45.62,Medium (31-60%)
5649-RXQTV,45.57,Medium (31-60%)
9314-QDMDW,45.57,Medium (31-60%)
5443-SCMKX,45.54,Medium (31-60%)
2277-DJJDL,45.54,Medium (31-60%)
4720-VSTSI,45.5,Medium (31-60%)
0952-KMEEH,45.49,Medium (31-60%)
9518-RWHZL,45.49,Medium (31-60%)
8887-IPQNC,45.46,Medium (31-60%)
1384-RCUXW,45.46,Medium (31-60%)
6839-ITVZJ,45.44,Medium (31-60%)
5055-MGMGF,45.44,Medium (31-60%)
2476-YGEFM,45.42,Medium (31-60%)
1135-HIORI,45.35,Medium (31-60%)
8212-CRQXP,45.31,Medium (31-60%)
2480-EJWYP,45.3,Medium (31-60%)
9844-FELAJ,45.24,Medium (31-60%)
2018-PZKMU,45.24,Medium (31-60%)
4765-OXPPD,45.23,Medium (31-60%)
2272-JKMSI,45.23,Medium (31-60%)
2858-EIMXH,45.21,Medium (31-60%)
6692-YQHXC,45.2,Medium (31-60%)
7683-CBDKJ,45.16,Medium (31-60%)
4690-LLKUA,45.15,Medium (31-60%)
7284-BUYEC,45.15,Medium (31-60%)
0397-GZBBC,45.04,Medium (31-60%)
3336-JORSO,44.99,Medium (31-60%)
5759-RCVCB,44.97,Medium (31-60%)
8805-JNRAZ,44.93,Medium (31-60%)
7927-AUXBZ,44.91,Medium (31-60%)
8992-VONJD,44.88,Medium (31-60%)
1193-RTSLK,44.87,Medium (31-60%)
0691-JVSYA,44.87,Medium (31-60%)
9369-XFEHK,44.84,Medium (31-60%)
7733-UDMTP,44.84,Medium (31-60%)
4061-UKJWL,44.84,Medium (31-60%)
5419-KLXBN,44.83,Medium (31-60%)
3192-LNKRK,44.83,Medium (31-60%)
9842-EFSYY,44.82,Medium (31-60%)
4154-AQUGT,44.81,Medium (31-60%)
7982-VCELR,44.79,Medium (31-60%)
0641-EVBOJ,44.79,Medium (31-60%)
1261-FWTTE,44.78,Medium (31-60%)
9286-DOJGF,44.78,Medium (31-60%)
6719-OXYBR,44.76,Medium (31-60%)
2178-PMGCJ,44.76,Medium (31-60%)
4184-VODJZ,44.75,Medium (31-60%)
4001-TSBTV,44.75,Medium (31-60%)
9699-UBQFS,44.72,Medium (31-60%)
9261-WDCAF,44.72,Medium (31-60%)
9210-IAHGH,44.7,Medium (31-60%)
5016-ETTFF,44.67,Medium (31-60%)
8645-KWHJO,44.65,Medium (31-60%)
7291-CDTMJ,44.59,Medium (31-60%)
6849-OYAMU,44.58,Medium (31-60%)
9904-EHEVJ,44.55,Medium (31-60%)
4128-ETESU,44.55,Medium (31-60%)
8450-UYIBU,44.54,Medium (31-60%)
9564-KCLHR,44.53,Medium (31-60%)
7963-GQRMY,44.48,Medium (31-60%)
5948-UJZLF,44.45,Medium (31-60%)
8123-QBNAZ,44.43,Medium (31-60%)
5073-WXOYN,44.43,Medium (31-60%)
4238-HFHSN,44.41,Medium (31-60%)
5312-IRCFR,44.4,Medium (31-60%)
7587-AOVVU,44.37,Medium (31-60%)
0708-LGSMF,44.35,Medium (31-60%)
1399-UBQIU,44.35,Medium (31-60%)
0461-CVKMU,44.34,Medium (31-60%)
1482-OXZSY,44.33,Medium (31-60%)
9572-MTILT,44.31,Medium (31-60%)
8272-ONJLV,44.3,Medium (31-60%)
5707-ORNDZ,44.28,Medium (31-60%)
4869-EPIUS,44.27,Medium (31-60%)
8404-GFGCZ,44.25,Medium (31-60%)
6664-FPDAC,44.24,Medium (31-60%)
6143-JQKEA,44.24,Medium (31-60%)
5968-XQIVE,44.23,Medium (31-60%)
0617-FHSGK,44.21,Medium (31-60%)
8988-ECPJR,44.2,Medium (31-60%)
6652-YFFJO,44.2,Medium (31-60%)
0980-PVMRC,44.18,Medium (31-60%)
5301-GAUUY,44.18,Medium (31-60%)
2625-TRCZQ,44.16,Medium (31-60%)
7396-VJUZB,44.14,Medium (31-60%)
4067-HLYQI,44.09,Medium (31-60%)
8849-AYPTR,44.06,Medium (31-60%)
2947-DOMLJ,44.04,Medium (31-60%)
8456-QDAVC,44.04,Medium (31-60%)
1502-XFCVR,44.01,Medium (31-60%)
1597-FZREH,44.0,Medium (31-60%)
6908-VVYHM,44.0,Medium (31-60%)
0516-WJVXC,43.99,Medium (31-60%)
8257-RZAHR,43.94,Medium (31-60%)
5600-PDUJF,43.93,Medium (31-60%)
7967-HYCDE,43.91,Medium (31-60%)
9626-VFRGG,43.91,Medium (31-60%)
1194-HVAIF,43.89,Medium (31-60%)
3439-GVUSX,43.88,Medium (31-60%)
9895-VFOXH,43.88,Medium (31-60%)
7623-TRNQN,43.83,Medium (31-60%)
3927-NLNRY,43.81,Medium (31-60%)
9537-VHDTA,43.8,Medium (31-60%)
9374-YOLBJ,43.79,Medium (31-60%)
1698-XFZCI,43.78,Medium (31-60%)
7248-VZQLC,43.68,Medium (31-60%)
4800-CZMPC,43.67,Medium (31-60%)
3259-FDWOY,43.66,Medium (31-60%)
9278-VZKCD,43.66,Medium (31-60%)
6726-WEXXK,43.66,Medium (31-60%)
1051-GEJLJ,43.64,Medium (31-60%)
0883-EIBTI,43.64,Medium (31-60%)
6034-ZRYCV,43.59,Medium (31-60%)
7919-ZODZZ,43.58,Medium (31-60%)
0319-QZTCO,43.57,Medium (31-60%)
3173-NVMPX,43.53,Medium (31-60%)
3062-ICYZQ,43.52,Medium (31-60%)
5469-CTCWN,43.52,Medium (31-60%)
8050-WYBND,43.51,Medium (31-60%)
0778-NELLA,43.5,Medium (31-60%)
0428-IKYCP,43.47,Medium (31-60%)
4831-EOBFE,43.46,Medium (31-60%)
8313-KTIHG,43.45,Medium (31-60%)
5154-VEKBL,43.45,Medium (31-60%)
0898-XCGTF,43.43,Medium (31-60%)
3627-FHKBK,43.39,Medium (31-60%)
2894-QOJRX,43.39,Medium (31-60%)
3143-ILDAL,43.35,Medium (31-60%)
3445-HXXGF,43.35,Medium (31-60%)
2858-MOFSQ,43.35,Medium (31-60%)
8535-SFUTN,43.32,Medium (31-60%)
9626-WEQRM,43.31,Medium (31-60%)
0823-HSCDJ,43.26,Medium (31-60%)
9819-FBNSV,43.24,Medium (31-60%)
0634-SZPQA,43.24,Medium (31-60%)
9812-GHVRI,43.23,Medium (31-60%)
1335-HQMKX,43.21,Medium (31-60%)
6625-UTXEW,43.16,Medium (31-60%)
5013-SBUIH,43.14,Medium (31-60%)
7030-NJVDP,43.13,Medium (31-60%)
3069-SSVSN,43.13,Medium (31-60%)
8158-WPEZG,43.12,Medium (31-60%)
0999-QXNSA,43.07,Medium (31-60%)
1217-VASWC,43.03,Medium (31-60%)
2070-XYMFH,43.02,Medium (31-60%)
8775-CEBBJ,42.93,Medium (31-60%)
6522-YRBXD,42.91,Medium (31-60%)
7181-OQCUT,42.9,Medium (31-60%)
7814-LEEVE,42.87,Medium (31-60%)
9767-FFLEM,42.86,Medium (31-60%)
8152-UOBNY,42.82,Medium (31-60%)
0943-ZQPXH,42.82,Medium (31-60%)
0080-OROZO,42.75,Medium (31-60%)
9026-LHEVG,42.74,Medium (31-60%)
3733-ZEECP,42.73,Medium (31-60%)
9667-TKTVZ,42.73,Medium (31-60%)
7576-JMYWV,42.71,Medium (31-60%)
8660-BUETV,42.71,Medium (31-60%)
6927-WTFIV,42.69,Medium (31-60%)
4660-IRIBM,42.67,Medium (31-60%)
1580-BMCMR,42.66,Medium (31-60%)
3780-YVMFA,42.65,Medium (31-60%)
8205-MQUGY,42.64,Medium (31-60%)
5141-ZUVBH,42.61,Medium (31-60%)
0843-WTBXE,42.6,Medium (31-60%)
3199-NPKCN,42.59,Medium (31-60%)
0089-IIQKO,42.56,Medium (31-60%)
5688-KZTSN,42.55,Medium (31-60%)
8399-YNDCH,42.53,Medium (31-60%)
8761-NSOBC,42.51,Medium (31-60%)
4459-BBGHE,42.49,Medium (31-60%)
6202-DYYFX,42.49,Medium (31-60%)
4282-ACRXS,42.48,Medium (31-60%)
7614-QVWQL,42.46,Medium (31-60%)
6789-HJBWG,42.46,Medium (31-60%)
9415-TPKRV,42.43,Medium (31-60%)
7607-QKKTJ,42.42,Medium (31-60%)
6173-GOLSU,42.42,Medium (31-60%)
1156-ZFYDO,42.41,Medium (31-60%)
2761-XECQW,42.39,Medium (31-60%)
0991-BRRFB,42.38,Medium (31-60%)
5981-ZVXOT,42.38,Medium (31-60%)
6967-QIQRV,42.37,Medium (31-60%)
9398-MMQTO,42.34,Medium (31-60%)
0114-PEGZZ,42.33,Medium (31-60%)
4840-ORQXB,42.33,Medium (31-60%)
8242-JSVBO,42.27,Medium (31-60%)
4913-EHYUI,42.26,Medium (31-60%)
0575-CUQOV,42.25,Medium (31-60%)
3571-RFHAR,42.25,Medium (31-60%)
1910-FMXJM,42.24,Medium (31-60%)
9971-ZWPBF,42.23,Medium (31-60%)
6397-JNZZG,42.23,Medium (31-60%)
3446-QDSZF,42.22,Medium (31-60%)
0869-PAPRP,42.2,Medium (31-60%)
3190-XFANI,42.19,Medium (31-60%)
7639-SUPCW,42.18,Medium (31-60%)
7147-AYBAA,42.14,Medium (31-60%)
0100-DUVFC,42.12,Medium (31-60%)
2108-YKQTY,42.12,Medium (31-60%)
7343-EOBEU,42.09,Medium (31-60%)
0817-HSUSE,42.08,Medium (31-60%)
3197-ARFOY,42.07,Medium (31-60%)
2842-BCQGE,42.07,Medium (31-60%)
7011-CVEUC,42.05,Medium (31-60%)
0730-KOAVE,42.0,Medium (31-60%)
6259-WJQLC,41.96,Medium (31-60%)
2302-ANTDP,41.95,Medium (31-60%)
0369-ZGOVK,41.86,Medium (31-60%)
9620-ENEJV,41.85,Medium (31-60%)
2921-XWDJH,41.85,Medium (31-60%)
8903-WMRNW,41.82,Medium (31-60%)
5071-FBJFS,41.8,Medium (31-60%)
1550-LOAHA,41.79,Medium (31-60%)
8687-BAFGU,41.76,Medium (31-60%)
6281-FKEWS,41.75,Medium (31-60%)
3055-MJDSB,41.74,Medium (31-60%)
6425-YQLLO,41.71,Medium (31-60%)
9170-CCKOU,41.7,Medium (31-60%)
1304-SEGFY,41.68,Medium (31-60%)
9103-CXVOK,41.66,Medium (31-60%)
2960-NKRSO,41.65,Medium (31-60%)
3466-RITXD,41.64,Medium (31-60%)
3845-JHAMY,41.63,Medium (31-60%)
9154-QDGTH,41.62,Medium (31-60%)
4801-JZAZL,41.6,Medium (31-60%)
3452-ABWRL,41.6,Medium (31-60%)
4468-YDOVK,41.6,Medium (31-60%)
9693-XMUOB,41.55,Medium (31-60%)
6968-GMKPR,41.55,Medium (31-60%)
2391-SOORI,41.54,Medium (31-60%)
8695-WDYEA,41.53,Medium (31-60%)
2659-VXMWZ,41.49,Medium (31-60%)
4188-FRABG,41.49,Medium (31-60%)
7272-QDCKA,41.48,Medium (31-60%)
5074-FBGHB,41.46,Medium (31-60%)
3863-IUBJR,41.46,Medium (31-60%)
5144-TVGLP,41.46,Medium (31-60%)
7421-ZLUPA,41.45,Medium (31-60%)
2100-BDNSN,41.44,Medium (31-60%)
0486-HECZI,41.43,Medium (31-60%)
7410-OIEDU,41.42,Medium (31-60%)
6008-NAIXK,41.41,Medium (31-60%)
0877-SDMBN,41.38,Medium (31-60%)
9921-QFQUL,41.37,Medium (31-60%)
3756-VNWDH,41.37,Medium (31-60%)
4948-WBBKL,41.35,Medium (31-60%)
4753-PADAS,41.34,Medium (31-60%)
7853-WNZSY,41.33,Medium (31-60%)
7124-UGSUR,41.32,Medium (31-60%)
3234-VKACU,41.32,Medium (31-60%)
8543-MSDMF,41.31,Medium (31-60%)
9522-BNTHX,41.3,Medium (31-60%)
8993-IZEUX,41.3,Medium (31-60%)
9168-INPSZ,41.29,Medium (31-60%)
0376-OIWME,41.29,Medium (31-60%)
7666-WKRON,41.27,Medium (31-60%)
8849-PRIQJ,41.26,Medium (31-60%)
3589-PPVKW,41.25,Medium (31-60%)
2530-ENDWQ,41.24,Medium (31-60%)
2957-LOLHO,41.21,Medium (31-60%)
6035-RIIOM,41.21,Medium (31-60%)
6777-TGHTM,41.2,Medium (31-60%)
4580-TMHJU,41.2,Medium (31-60%)
3808-HFKDE,41.19,Medium (31-60%)
2479-BRAMR,41.17,Medium (31-60%)
7134-MJPDY,41.17,Medium (31-60%)
4636-JGAAI,41.14,Medium (31-60%)
0804-XBFBV,41.06,Medium (31-60%)
5067-XJQFU,41.01,Medium (31-60%)
3070-BDOQC,41.0,Medium (31-60%)
5438-QMDDL,40.99,Medium (31-60%)
8450-JOVAH,40.97,Medium (31-60%)
4693-VWVBO,40.97,Medium (31-60%)
2530-FMFXO,40.93,Medium (31-60%)
1685-BQULA,40.9,Medium (31-60%)
4393-RYCRE,40.88,Medium (31-60%)
7159-FVYPK,40.88,Medium (31-60%)
1541-ETJZO,40.87,Medium (31-60%)
0512-FLFDW,40.87,Medium (31-60%)
8901-HJXTF,40.81,Medium (31-60%)
4075-JFPGR,40.8,Medium (31-60%)
1360-JYXKQ,40.8,Medium (31-60%)
3325-FUYCG,40.79,Medium (31-60%)
5876-HZVZM,40.76,Medium (31-60%)
4680-KUTAJ,40.74,Medium (31-60%)
3898-GUYTS,40.68,Medium (31-60%)
3094-JOJAI,40.62,Medium (31-60%)
6891-JPYFF,40.59,Medium (31-60%)
1228-FZFRV,40.59,Medium (31-60%)
4256-ZWTZI,40.59,Medium (31-60%)
6257-RJOHI,40.58,Medium (31-60%)
1710-RCXUS,40.58,Medium (31-60%)
1025-FALIX,40.53,Medium (31-60%)
